satellites_used,processed_at,timestamp_iso,timestamp,lon,sog,cog,id,lat,ele,quality,datetime,distance_m,time_diff_s,speed_kmh
10.0,2025-05-23T16:52:42.341258,2025-04-22T18:40:07,1745347207.0,4.808782,71.04,47.27,vehicle_01,44.77692,87.69,1.0,2025-04-22 18:40:07,580.0312383158415,16.0,130.50702862106434
10.0,2025-05-23T16:52:42.346379,2025-04-22T18:40:23,1745347223.0,4.814712,70.78,59.78,vehicle_01,44.77998,87.33,1.0,2025-04-22 18:40:23,578.6627512239945,16.0,130.19911902539877
12.0,2025-05-23T16:52:42.351521,2025-04-22T18:40:41,1745347241.0,4.822383,70.38,71.84,vehicle_01,44.78205,90.15,1.0,2025-04-22 18:40:41,647.7228222854408,18.0,129.54456445708817
13.0,2025-05-23T16:52:42.356623,2025-04-22T18:40:57,1745347257.0,4.829117,67.79,62.28,vehicle_01,44.78383,99.5,1.0,2025-04-22 18:40:57,567.133026597519,16.0,127.60493098444178
12.0,2025-05-23T16:52:42.361787,2025-04-22T18:41:13,1745347273.0,4.834899,70.08,45.46,vehicle_01,44.78687,101.66,1.0,2025-04-22 18:41:13,567.8850964974614,16.0,127.77414671192882
13.0,2025-05-23T16:52:42.374458,2025-04-22T18:41:29,1745347289.0,4.839603,69.22,34.54,vehicle_01,44.7909,99.62,1.0,2025-04-22 18:41:29,581.9037768544606,16.0,130.92834979225364
12.0,2025-05-23T16:52:42.379631,2025-04-22T18:41:45,1745347305.0,4.843223,70.03,30.73,vehicle_01,44.79538,106.47,1.0,2025-04-22 18:41:45,574.2430666973432,16.0,129.20469000690224
13.0,2025-05-23T16:52:42.384722,2025-04-22T18:42:03,1745347323.0,4.847376,69.72,30.74,vehicle_01,44.80034,112.12,1.0,2025-04-22 18:42:03,641.5297117809135,18.0,128.30594235618273
14.0,2025-05-23T16:52:42.389892,2025-04-22T18:42:19,1745347339.0,4.851131,70.2,28.86,vehicle_01,44.80484,104.56,1.0,2025-04-22 18:42:19,581.503680027722,16.0,130.83832800623745
11.0,2025-05-23T16:52:42.395058,2025-04-22T18:42:35,1745347355.0,4.854216,71.41,21.49,vehicle_01,44.80962,107.76,1.0,2025-04-22 18:42:35,584.5832835558185,16.0,131.53123880005919
11.0,2025-05-23T16:52:42.400296,2025-04-22T18:42:51,1745347371.0,4.856579,70.92,16.6,vehicle_01,44.81463,96.55,1.0,2025-04-22 18:42:51,587.444952199916,16.0,132.1751142449811
11.0,2025-05-23T16:52:42.405664,2025-04-22T18:43:07,1745347387.0,4.858541,71.27,13.23,vehicle_01,44.81972,95.86,1.0,2025-04-22 18:43:07,586.7585185052915,16.0,132.02066666369058
11.0,2025-05-23T16:52:42.411055,2025-04-22T18:43:23,1745347403.0,4.859893,70.96,9.4,vehicle_01,44.82489,97.59,1.0,2025-04-22 18:43:23,584.6836165361295,16.0,131.55381372062914
12.0,2025-05-23T16:52:42.416396,2025-04-22T18:43:39,1745347419.0,4.86113,70.86,9.69,vehicle_01,44.83009,95.5,1.0,2025-04-22 18:43:39,586.385279162215,16.0,131.9366878114984
12.0,2025-05-23T16:52:42.421984,2025-04-22T18:43:57,1745347437.0,4.862542,71.44,10.24,vehicle_01,44.83592,102.12,1.0,2025-04-22 18:43:57,657.7589519986287,18.0,131.55179039972575
12.0,2025-05-23T16:52:42.427417,2025-04-22T18:44:13,1745347453.0,4.863813,70.68,9.61,vehicle_01,44.84113,98.88,1.0,2025-04-22 18:44:13,587.9296835969735,16.0,132.28417880931906
11.0,2025-05-23T16:52:42.432841,2025-04-22T18:44:29,1745347469.0,4.864952,71.08,8.65,vehicle_01,44.84634,96.61,1.0,2025-04-22 18:44:29,586.2440632804022,16.0,131.9049142380905
12.0,2025-05-23T16:52:42.438282,2025-04-22T18:44:45,1745347485.0,4.866088,71.45,8.78,vehicle_01,44.85154,92.55,1.0,2025-04-22 18:44:45,585.1077712860426,16.0,131.6492485393596
13.0,2025-05-23T16:52:42.443609,2025-04-22T18:45:01,1745347501.0,4.866955,71.39,4.4,vehicle_01,44.85674,91.73,1.0,2025-04-22 18:45:01,582.2385314431433,16.0,131.00366957470726
12.0,2025-05-23T16:52:42.448823,2025-04-22T18:45:17,1745347517.0,4.86682,71.65,355.3,vehicle_01,44.86199,91.98,1.0,2025-04-22 18:45:17,583.8703318728222,16.0,131.370824671385
14.0,2025-05-23T16:52:42.454200,2025-04-22T18:45:33,1745347533.0,4.865678,71.02,351.26,vehicle_01,44.86716,92.92,1.0,2025-04-22 18:45:33,581.8806662106039,16.0,130.92314989738588
11.0,2025-05-23T16:52:42.459701,2025-04-22T18:45:51,1745347551.0,4.864886,63.73,0.16,vehicle_01,44.87255,94.89,1.0,2025-04-22 18:45:51,602.5816797217955,18.0,120.5163359443591
11.0,2025-05-23T16:52:42.464980,2025-04-22T18:46:08,1745347568.0,4.865527,62.87,9.31,vehicle_01,44.87753,93.11,1.0,2025-04-22 18:46:08,556.0495358972952,17.0,117.75166642530957
12.0,2025-05-23T16:52:42.470330,2025-04-22T18:46:24,1745347584.0,4.867223,62.73,17.25,vehicle_01,44.88198,93.8,1.0,2025-04-22 18:46:24,512.5440210044718,16.0,115.32240472600616
12.0,2025-05-23T16:52:42.475761,2025-04-22T18:46:40,1745347600.0,4.869326,63.46,18.31,vehicle_01,44.88643,100.09,1.0,2025-04-22 18:46:40,521.8199440619022,16.0,117.409487413928
12.0,2025-05-23T16:52:42.480974,2025-04-22T18:46:56,1745347616.0,4.871373,62.99,17.33,vehicle_01,44.89091,100.1,1.0,2025-04-22 18:46:56,523.604693873361,16.0,117.81105612150624
12.0,2025-05-23T16:52:42.486253,2025-04-22T18:47:14,1745347634.0,4.873549,63.13,16.74,vehicle_01,44.89589,105.77,1.0,2025-04-22 18:47:14,579.673321041279,18.0,115.9346642082558
12.0,2025-05-23T16:52:42.492569,2025-04-22T18:47:30,1745347650.0,4.875229,62.53,11.14,vehicle_01,44.90042,112.43,1.0,2025-04-22 18:47:30,520.804523082629,16.0,117.18101769359153
14.0,2025-05-23T16:52:42.497871,2025-04-22T18:47:47,1745347667.0,4.876472,45.52,23.38,vehicle_01,44.90444,99.0,1.0,2025-04-22 18:47:47,457.5986104225032,17.0,96.9032351482948
12.0,2025-05-23T16:52:42.502953,2025-04-22T18:48:03,1745347683.0,4.879772,12.11,75.15,vehicle_01,44.90486,103.07,1.0,2025-04-22 18:48:03,264.06214744424756,16.0,59.4139831749557
9.0,2025-05-23T16:52:42.508191,2025-04-22T18:48:19,1745347699.0,4.880236,2.0,161.58,vehicle_01,44.90485,109.84,1.0,2025-04-22 18:48:19,36.56022877759998,16.0,8.226051474959997
11.0,2025-05-23T16:52:42.513512,2025-04-22T18:48:37,1745347717.0,4.881057,30.32,94.53,vehicle_01,44.90482,101.55,1.0,2025-04-22 18:48:37,64.74563115589912,18.0,12.949126231179825
13.0,2025-05-23T16:52:42.518725,2025-04-22T18:48:53,1745347733.0,4.885149,47.82,115.12,vehicle_01,44.90353,100.12,1.0,2025-04-22 18:48:53,352.75854726588716,16.0,79.37067313482461
11.0,2025-05-23T16:52:42.524184,2025-04-22T18:49:09,1745347749.0,4.889932,43.73,90.56,vehicle_01,44.90314,127.18,1.0,2025-04-22 18:49:09,379.19330050871673,16.0,85.31849261446126
9.0,2025-05-23T16:52:42.529602,2025-04-22T18:49:25,1745347765.0,4.894767,52.55,104.76,vehicle_01,44.90236,111.9,1.0,2025-04-22 18:49:25,390.5569066278891,16.0,87.87530399127505
8.0,2025-05-23T16:52:42.534928,2025-04-22T18:49:41,1745347781.0,4.90047,53.93,84.21,vehicle_01,44.90195,100.56,1.0,2025-04-22 18:49:41,451.4807958847253,16.0,101.5831790740632
11.0,2025-05-23T16:52:42.539942,2025-04-22T18:49:59,1745347799.0,4.906684,51.2,75.38,vehicle_01,44.9031,94.98,1.0,2025-04-22 18:49:59,505.8463631481478,18.0,101.16927262962956
12.0,2025-05-23T16:52:42.545056,2025-04-22T18:50:15,1745347815.0,4.911887,53.59,81.96,vehicle_01,44.90384,96.13,1.0,2025-04-22 18:50:15,417.96297552110826,16.0,94.04166949224935
13.0,2025-05-23T16:52:42.550165,2025-04-22T18:50:32,1745347832.0,4.918229,56.69,94.83,vehicle_01,44.9034,97.02,1.0,2025-04-22 18:50:32,501.87900648509066,17.0,106.28026019684272
12.0,2025-05-23T16:52:42.555387,2025-04-22T18:50:48,1745347848.0,4.924232,58.32,77.59,vehicle_01,44.90377,95.28,1.0,2025-04-22 18:50:48,474.5763034037854,16.0,106.77966826585171
10.0,2025-05-23T16:52:42.560711,2025-04-22T18:51:04,1745347864.0,4.929807,57.43,60.07,vehicle_01,44.90533,95.45,1.0,2025-04-22 18:51:04,472.0966548977362,16.0,106.22174735199064
10.0,2025-05-23T16:52:42.571335,2025-04-22T18:51:23,1745347883.0,4.935351,57.71,43.66,vehicle_01,44.90862,94.39,1.0,2025-04-22 18:51:23,569.6173307615587,19.0,107.92749424955849
8.0,2025-05-23T16:52:42.576689,2025-04-22T18:51:39,1745347899.0,4.938827,58.02,28.69,vehicle_01,44.91206,90.74,1.0,2025-04-22 18:51:39,470.3663100218393,16.0,105.83241975491384
10.0,2025-05-23T16:52:42.582132,2025-04-22T18:51:55,1745347915.0,4.940475,58.68,10.92,vehicle_01,44.91619,89.4,1.0,2025-04-22 18:51:55,477.21829420468407,16.0,107.37411619605392
11.0,2025-05-23T16:52:42.597039,2025-04-22T18:52:11,1745347931.0,4.94198,58.04,20.26,vehicle_01,44.92031,92.1,1.0,2025-04-22 18:52:11,473.2012981834351,16.0,106.4702920912729
11.0,2025-05-23T16:52:42.602664,2025-04-22T18:52:27,1745347947.0,4.944622,58.4,22.9,vehicle_01,44.92426,93.03,1.0,2025-04-22 18:52:27,485.9873429504667,16.0,109.34715216385501
10.0,2025-05-23T16:52:42.608459,2025-04-22T18:52:45,1745347965.0,4.945819,57.11,0.21,vehicle_01,44.92891,91.63,1.0,2025-04-22 18:52:45,525.5738560877918,18.0,105.11477121755837
11.0,2025-05-23T16:52:42.613795,2025-04-22T18:53:02,1745347982.0,4.944891,58.41,349.78,vehicle_01,44.93348,90.19,1.0,2025-04-22 18:53:02,513.3850155480089,17.0,108.7168268219313
10.0,2025-05-23T16:52:42.619061,2025-04-22T18:53:18,1745347998.0,4.943787,57.97,349.57,vehicle_01,44.9377,88.23,1.0,2025-04-22 18:53:18,477.22160482833243,16.0,107.37486108637479
11.0,2025-05-23T16:52:42.624536,2025-04-22T18:53:34,1745348014.0,4.942722,57.71,350.51,vehicle_01,44.94194,87.33,1.0,2025-04-22 18:53:34,478.86045544571834,16.0,107.74360247528664
12.0,2025-05-23T16:52:42.629922,2025-04-22T18:53:50,1745348030.0,4.941528,58.11,345.2,vehicle_01,44.94619,89.21,1.0,2025-04-22 18:53:50,481.8309792572166,16.0,108.41197033287374
10.0,2025-05-23T16:52:42.635390,2025-04-22T18:54:08,1745348048.0,4.937961,57.07,314.0,vehicle_01,44.95018,95.42,1.0,2025-04-22 18:54:08,525.0161323997786,18.0,105.00322647995573
11.0,2025-05-23T16:52:42.640686,2025-04-22T18:54:25,1745348065.0,4.93492,58.79,351.02,vehicle_01,44.95427,91.45,1.0,2025-04-22 18:54:25,513.904066038233,17.0,108.82674339633171
11.0,2025-05-23T16:52:42.645872,2025-04-22T18:54:41,1745348081.0,4.936894,58.25,37.72,vehicle_01,44.95831,89.54,1.0,2025-04-22 18:54:41,475.3230099971081,16.0,106.94767724934933
11.0,2025-05-23T16:52:42.651099,2025-04-22T18:54:57,1745348097.0,4.941976,58.06,73.38,vehicle_01,44.96053,97.84,1.0,2025-04-22 18:54:57,469.9226248551005,16.0,105.73259059239761
8.0,2025-05-23T16:52:42.656395,2025-04-22T18:55:13,1745348113.0,4.94778,58.22,73.2,vehicle_01,44.96172,94.95,1.0,2025-04-22 18:55:13,475.44334655128216,16.0,106.9747529740385
8.0,2025-05-23T16:52:42.661488,2025-04-22T18:55:31,1745348131.0,4.954294,57.6,72.9,vehicle_01,44.96312,91.5,1.0,2025-04-22 18:55:31,535.6310404198218,18.0,107.12620808396437
10.0,2025-05-23T16:52:42.666699,2025-04-22T18:55:47,1745348147.0,4.959447,54.25,45.04,vehicle_01,44.96508,91.77,1.0,2025-04-22 18:55:47,460.2844400836202,16.0,103.56399901881456
10.0,2025-05-23T16:52:42.672454,2025-04-22T18:56:03,1745348163.0,4.962422,57.62,25.61,vehicle_01,44.96873,90.95,1.0,2025-04-22 18:56:03,468.5111477219355,16.0,105.41500823743549
10.0,2025-05-23T16:52:42.677615,2025-04-22T18:56:19,1745348179.0,4.964264,58.11,7.03,vehicle_01,44.97285,99.06,1.0,2025-04-22 18:56:19,480.4934883451606,16.0,108.11103487766114
11.0,2025-05-23T16:52:42.682659,2025-04-22T18:56:36,1745348196.0,4.965973,57.63,32.32,vehicle_01,44.97721,95.3,1.0,2025-04-22 18:56:36,503.10283544807066,17.0,106.5394239772385
11.0,2025-05-23T16:52:42.687775,2025-04-22T18:56:54,1745348214.0,4.970796,58.81,47.64,vehicle_01,44.98071,99.77,1.0,2025-04-22 18:56:54,543.4828378189634,18.0,108.69656756379268
14.0,2025-05-23T16:52:42.692794,2025-04-22T18:57:10,1745348230.0,4.975666,59.51,49.26,vehicle_01,44.98367,115.73,1.0,2025-04-22 18:57:10,505.0186908872096,16.0,113.62920544962216
13.0,2025-05-23T16:52:42.697996,2025-04-22T18:57:27,1745348247.0,4.980514,57.95,48.74,vehicle_01,44.9866,135.48,1.0,2025-04-22 18:57:27,501.5193172511143,17.0,106.20409071200066
12.0,2025-05-23T16:52:42.703025,2025-04-22T18:57:43,1745348263.0,4.984922,56.52,46.8,vehicle_01,44.98944,143.73,1.0,2025-04-22 18:57:43,468.93281181676974,16.0,105.5098826587732
12.0,2025-05-23T16:52:42.708509,2025-04-22T18:58:00,1745348280.0,4.989531,56.9,51.05,vehicle_01,44.99234,179.12,1.0,2025-04-22 18:58:00,485.13134747436476,17.0,102.73369711221842
12.0,2025-05-23T16:52:42.713638,2025-04-22T18:58:18,1745348298.0,4.994634,57.64,49.04,vehicle_01,44.99536,193.87,1.0,2025-04-22 18:58:18,523.248632806542,18.0,104.6497265613084
12.0,2025-05-23T16:52:42.718712,2025-04-22T18:58:34,1745348314.0,4.999161,57.86,47.46,vehicle_01,44.99821,190.86,1.0,2025-04-22 18:58:34,476.5907750211244,16.0,107.23292437975299
13.0,2025-05-23T16:52:42.723738,2025-04-22T18:58:51,1745348331.0,5.003909,57.1,48.23,vehicle_01,45.00122,188.41,1.0,2025-04-22 18:58:51,501.38881330956565,17.0,106.17645458320214
14.0,2025-05-23T16:52:42.728926,2025-04-22T18:59:07,1745348347.0,5.008461,57.32,48.2,vehicle_01,45.00408,186.23,1.0,2025-04-22 18:59:07,478.77123563079425,16.0,107.72352801692871
14.0,2025-05-23T16:52:42.734201,2025-04-22T18:59:24,1745348364.0,5.013283,58.54,49.67,vehicle_01,45.0071,188.28,1.0,2025-04-22 18:59:24,506.4434361340112,17.0,107.24684529896709
13.0,2025-05-23T16:52:42.739376,2025-04-22T18:59:42,1745348382.0,5.018429,58.32,48.75,vehicle_01,45.01031,189.31,1.0,2025-04-22 18:59:42,539.5043847324534,18.0,107.9008769464907
13.0,2025-05-23T16:52:42.744689,2025-04-22T18:59:58,1745348398.0,5.023021,57.7,48.87,vehicle_01,45.01316,192.81,1.0,2025-04-22 18:59:58,480.3493827437013,16.0,108.0786111173328
14.0,2025-05-23T16:52:42.750046,2025-04-22T19:00:15,1745348415.0,5.027862,57.89,48.78,vehicle_01,45.01617,193.66,1.0,2025-04-22 19:00:15,506.7822954055405,17.0,107.31860373293799
12.0,2025-05-23T16:52:42.755242,2025-04-22T19:00:31,1745348431.0,5.032512,58.4,58.81,vehicle_01,45.01895,176.6,1.0,2025-04-22 19:00:31,478.6941350427605,16.0,107.7061803846211
12.0,2025-05-23T16:52:42.760230,2025-04-22T19:00:47,1745348447.0,5.038428,58.58,83.89,vehicle_01,45.02016,131.97,1.0,2025-04-22 19:00:47,484.0707738835315,16.0,108.9159241237946
12.0,2025-05-23T16:52:42.765323,2025-04-22T19:01:06,1745348466.0,5.045884,58.44,85.46,vehicle_01,45.02063,107.84,1.0,2025-04-22 19:01:06,588.357559413857,19.0,111.47827441525712
12.0,2025-05-23T16:52:42.770534,2025-04-22T19:01:23,1745348483.0,5.05226,58.82,85.4,vehicle_01,45.02106,104.27,1.0,2025-04-22 19:01:23,503.41711948919374,17.0,106.60597824477044
12.0,2025-05-23T16:52:42.775556,2025-04-22T19:01:39,1745348499.0,5.058259,57.57,85.58,vehicle_01,45.02142,107.83,1.0,2025-04-22 19:01:39,473.20280333192306,16.0,106.4706307496827
11.0,2025-05-23T16:52:42.780968,2025-04-22T19:01:57,1745348517.0,5.06493,57.85,84.92,vehicle_01,45.02182,122.36,1.0,2025-04-22 19:01:57,526.2038122450938,18.0,105.24076244901876
11.0,2025-05-23T16:52:42.786066,2025-04-22T19:02:13,1745348533.0,5.070935,57.73,85.37,vehicle_01,45.02218,118.52,1.0,2025-04-22 19:02:13,473.6664569863917,16.0,106.57495282193814
11.0,2025-05-23T16:52:42.791160,2025-04-22T19:02:29,1745348549.0,5.076931,58.2,78.27,vehicle_01,45.02285,109.85,1.0,2025-04-22 19:02:29,477.112802116698,16.0,107.35038047625704
13.0,2025-05-23T16:52:42.796229,2025-04-22T19:02:46,1745348566.0,5.083424,64.74,72.38,vehicle_01,45.02423,100.98,1.0,2025-04-22 19:02:46,532.8848314963892,17.0,112.84619961100007
11.0,2025-05-23T16:52:42.801322,2025-04-22T19:03:02,1745348582.0,5.088609,41.05,79.91,vehicle_01,45.02515,97.58,1.0,2025-04-22 19:03:02,420.14804754802867,16.0,94.53331069830645
12.0,2025-05-23T16:52:42.806610,2025-04-22T19:03:20,1745348600.0,5.093273,36.66,82.5,vehicle_01,45.02563,98.1,1.0,2025-04-22 19:03:20,370.4177969145873,18.0,74.08355938291746
11.0,2025-05-23T16:52:42.811730,2025-04-22T19:03:37,1745348617.0,5.096544,21.45,79.81,vehicle_01,45.02595,97.07,1.0,2025-04-22 19:03:37,259.52296693858085,17.0,54.95780476346418
11.0,2025-05-23T16:52:42.817026,2025-04-22T19:03:54,1745348634.0,5.097419,5.81,68.02,vehicle_01,45.02601,98.85,1.0,2025-04-22 19:03:54,69.09002949949685,17.0,14.63082977636404
12.0,2025-05-23T16:52:42.822104,2025-04-22T19:04:13,1745348653.0,5.098212,23.03,74.0,vehicle_01,45.02609,95.72,1.0,2025-04-22 19:04:13,62.9542613767271,19.0,11.928175839800925
10.0,2025-05-23T16:52:42.827424,2025-04-22T19:04:29,1745348669.0,5.102555,50.17,76.88,vehicle_01,45.02676,94.8,1.0,2025-04-22 19:04:29,349.354312281208,16.0,78.6047202632718
13.0,2025-05-23T16:52:42.832678,2025-04-22T19:04:46,1745348686.0,5.109236,68.2,64.68,vehicle_01,45.02869,101.23,1.0,2025-04-22 19:04:46,567.2160082733797,17.0,120.11633116377452
11.0,2025-05-23T16:52:42.838160,2025-04-22T19:05:05,1745348705.0,5.117087,69.15,73.98,vehicle_01,45.03096,101.54,1.0,2025-04-22 19:05:05,666.6125654873948,19.0,126.30553872392744
12.0,2025-05-23T16:52:42.843626,2025-04-22T19:05:22,1745348722.0,5.124581,68.51,78.58,vehicle_01,45.03205,98.26,1.0,2025-04-22 19:05:22,601.2473017847776,17.0,127.32295802501173
12.0,2025-05-23T16:52:42.849663,2025-04-22T19:05:38,1745348738.0,5.131581,67.56,78.56,vehicle_01,45.03304,95.83,1.0,2025-04-22 19:05:38,560.9810733232846,16.0,126.22074149773904
12.0,2025-05-23T16:52:42.854894,2025-04-22T19:05:57,1745348757.0,5.139275,64.86,55.95,vehicle_01,45.03565,115.73,1.0,2025-04-22 19:05:57,670.6393899718345,19.0,127.06851599466337
11.0,2025-05-23T16:52:42.860087,2025-04-22T19:06:14,1745348774.0,5.144153,62.04,39.37,vehicle_01,45.03917,128.14,1.0,2025-04-22 19:06:14,547.8232862736439,17.0,116.00963709324226
14.0,2025-05-23T16:52:42.865369,2025-04-22T19:06:30,1745348790.0,5.148758,61.82,51.88,vehicle_01,45.04244,114.6,1.0,2025-04-22 19:06:30,512.9547423442324,16.0,115.41481702745229
12.0,2025-05-23T16:52:42.874574,2025-04-22T19:06:50,1745348810.0,5.156162,62.97,66.96,vehicle_01,45.04512,113.26,1.0,2025-04-22 19:06:50,653.5965555723856,20.0,117.6473800030294
11.0,2025-05-23T16:52:42.879800,2025-04-22T19:07:06,1745348826.0,5.162224,60.51,65.55,vehicle_01,45.04697,130.72,1.0,2025-04-22 19:07:06,518.7799281869818,16.0,116.72548384207091
12.0,2025-05-23T16:52:42.885304,2025-04-22T19:07:23,1745348843.0,5.168667,63.5,66.98,vehicle_01,45.04895,121.07,1.0,2025-04-22 19:07:23,551.9769947870034,17.0,116.88924595489483
11.0,2025-05-23T16:52:42.890672,2025-04-22T19:07:42,1745348862.0,5.175824,63.03,63.66,vehicle_01,45.05124,131.5,1.0,2025-04-22 19:07:42,617.2133741100882,19.0,116.9456919366483
12.0,2025-05-23T16:52:42.896103,2025-04-22T19:07:59,1745348879.0,5.181921,63.07,57.36,vehicle_01,45.05378,122.34,1.0,2025-04-22 19:07:59,556.0217344564068,17.0,117.74577906135671
13.0,2025-05-23T16:52:42.901306,2025-04-22T19:08:16,1745348896.0,5.18758,62.82,52.8,vehicle_01,45.05665,141.19,1.0,2025-04-22 19:08:16,547.212131664491,17.0,115.88021611718634
14.0,2025-05-23T16:52:42.906480,2025-04-22T19:08:35,1745348915.0,5.193782,63.34,51.32,vehicle_01,45.06015,149.41,1.0,2025-04-22 19:08:35,623.5170207223936,19.0,118.140067084243
14.0,2025-05-23T16:52:42.911762,2025-04-22T19:08:52,1745348932.0,5.199207,62.82,51.56,vehicle_01,45.06322,176.83,1.0,2025-04-22 19:08:52,545.9719283358314,17.0,115.61758482405843
14.0,2025-05-23T16:52:42.916945,2025-04-22T19:09:09,1745348949.0,5.204577,63.62,46.89,vehicle_01,45.06631,195.98,1.0,2025-04-22 19:09:09,543.9916047088145,17.0,115.19822217363131
13.0,2025-05-23T16:52:42.922701,2025-04-22T19:09:25,1745348965.0,5.208771,63.15,32.1,vehicle_01,45.07,182.58,1.0,2025-04-22 19:09:25,526.1528986047251,16.0,118.38440218606316
14.0,2025-05-23T16:52:42.928140,2025-04-22T19:09:42,1745348982.0,5.211715,63.39,17.75,vehicle_01,45.07464,175.12,1.0,2025-04-22 19:09:42,565.37156569356,17.0,119.72574332334213
15.0,2025-05-23T16:52:42.933370,2025-04-22T19:10:00,1745349000.0,5.213817,62.99,16.85,vehicle_01,45.07966,187.02,1.0,2025-04-22 19:10:00,582.0887405336435,18.0,116.41774810672872
15.0,2025-05-23T16:52:42.938919,2025-04-22T19:10:17,1745349017.0,5.215907,63.2,17.12,vehicle_01,45.08449,173.87,1.0,2025-04-22 19:10:17,561.5805377750966,17.0,118.92293741119691
15.0,2025-05-23T16:52:42.944355,2025-04-22T19:10:34,1745349034.0,5.218247,62.56,24.37,vehicle_01,45.08917,164.47,1.0,2025-04-22 19:10:34,551.8663906834863,17.0,116.86582390944417
13.0,2025-05-23T16:52:42.949428,2025-04-22T19:10:50,1745349050.0,5.221663,64.14,36.11,vehicle_01,45.09338,119.47,1.0,2025-04-22 19:10:50,539.4964090997952,16.0,121.38669204745392
12.0,2025-05-23T16:52:42.954665,2025-04-22T19:11:08,1745349068.0,5.226681,62.67,47.5,vehicle_01,45.09738,103.08,1.0,2025-04-22 19:11:08,594.1206895237484,18.0,118.82413790474969
11.0,2025-05-23T16:52:42.959646,2025-04-22T19:11:26,1745349086.0,5.232959,63.18,63.03,vehicle_01,45.10032,93.47,1.0,2025-04-22 19:11:26,591.3463291784199,18.0,118.26926583568398
11.0,2025-05-23T16:52:42.964856,2025-04-22T19:11:43,1745349103.0,5.239383,63.66,67.55,vehicle_01,45.10252,91.05,1.0,2025-04-22 19:11:43,560.4140410519416,17.0,118.67591457570529
12.0,2025-05-23T16:52:42.970155,2025-04-22T19:12:00,1745349120.0,5.2462,64.18,67.31,vehicle_01,45.10414,90.6,1.0,2025-04-22 19:12:00,564.5410964278025,17.0,119.54987924353465
12.0,2025-05-23T16:52:42.975669,2025-04-22T19:12:18,1745349138.0,5.252365,64.22,52.12,vehicle_01,45.10703,90.65,1.0,2025-04-22 19:12:18,580.8343674924577,18.0,116.16687349849153
14.0,2025-05-23T16:52:42.981609,2025-04-22T19:12:35,1745349155.0,5.256678,64.23,24.35,vehicle_01,45.11111,94.78,1.0,2025-04-22 19:12:35,566.0244825232377,17.0,119.86400806374445
14.0,2025-05-23T16:52:42.987577,2025-04-22T19:12:51,1745349171.0,5.260266,62.11,45.72,vehicle_01,45.11505,98.11,1.0,2025-04-22 19:12:51,520.780156258713,16.0,117.17553515821042
12.0,2025-05-23T16:52:42.992917,2025-04-22T19:13:10,1745349190.0,5.266686,64.31,52.25,vehicle_01,45.11823,96.85,1.0,2025-04-22 19:13:10,615.4686282152239,19.0,116.61510850393718
11.0,2025-05-23T16:52:42.998131,2025-04-22T19:13:27,1745349207.0,5.272145,62.86,56.04,vehicle_01,45.1213,94.99,1.0,2025-04-22 19:13:27,547.7176810754867,17.0,115.98727363951483
12.0,2025-05-23T16:52:43.003328,2025-04-22T19:13:44,1745349224.0,5.278244,62.88,65.8,vehicle_01,45.12365,94.3,1.0,2025-04-22 19:13:44,545.2168238544318,17.0,115.45768034564438
13.0,2025-05-23T16:52:43.008479,2025-04-22T19:14:02,1745349242.0,5.28556,63.25,84.17,vehicle_01,45.12482,99.94,1.0,2025-04-22 19:14:02,588.5434342815038,18.0,117.70868685630076
15.0,2025-05-23T16:52:43.013823,2025-04-22T19:14:19,1745349259.0,5.292995,62.11,82.3,vehicle_01,45.125,112.86,1.0,2025-04-22 19:14:19,583.6568541657344,17.0,123.59792205862612
12.0,2025-05-23T16:52:43.019198,2025-04-22T19:14:36,1745349276.0,5.299835,62.62,68.41,vehicle_01,45.12621,110.91,1.0,2025-04-22 19:14:36,553.2362296888416,17.0,117.1559074635194
14.0,2025-05-23T16:52:43.024674,2025-04-22T19:14:54,1745349294.0,5.305693,62.96,48.14,vehicle_01,45.12949,105.5,1.0,2025-04-22 19:14:54,586.7037695103514,18.0,117.34075390207029
11.0,2025-05-23T16:52:43.030117,2025-04-22T19:15:11,1745349311.0,5.311117,62.69,62.75,vehicle_01,45.13248,101.04,1.0,2025-04-22 19:15:11,539.985405562792,17.0,114.34985058976774
13.0,2025-05-23T16:52:43.035733,2025-04-22T19:15:28,1745349328.0,5.317751,63.29,73.22,vehicle_01,45.13407,99.28,1.0,2025-04-22 19:15:28,549.6079337904198,17.0,116.38756244973597
11.0,2025-05-23T16:52:43.041240,2025-04-22T19:15:46,1745349346.0,5.324406,63.23,59.31,vehicle_01,45.13629,95.92,1.0,2025-04-22 19:15:46,577.4477927411198,18.0,115.48955854822395
11.0,2025-05-23T16:52:43.046501,2025-04-22T19:16:03,1745349363.0,5.330473,63.21,60.1,vehicle_01,45.1388,92.21,1.0,2025-04-22 19:16:03,551.6880214555613,17.0,116.82805160235415
12.0,2025-05-23T16:52:43.051776,2025-04-22T19:16:20,1745349380.0,5.336544,63.42,56.9,vehicle_01,45.14131,90.93,1.0,2025-04-22 19:16:20,551.9405986600784,17.0,116.88153853978132
11.0,2025-05-23T16:52:43.057069,2025-04-22T19:16:38,1745349398.0,5.342251,64.89,46.24,vehicle_01,45.14484,93.11,1.0,2025-04-22 19:16:38,595.3290978775742,18.0,119.06581957551484
